Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Female,Misdemeanor,Ethnicity
0,3,1,0,1,0,0,African_American
1,5,1,0,0,0,0,Other
0,5,0,0,0,0,0,African_American
0,1,0,1,0,0,0,African_American
1,0,1,0,1,0,0,African_American
1,7,1,0,1,0,0,African_American
0,0,0,0,1,0,0,African_American
1,1,0,1,0,0,1,Other
0,13,0,1,0,0,0,African_American
0,2,1,0,1,1,0,African_American
0,0,0,0,0,0,1,Hispanic
0,7,0,1,0,0,0,African_American
1,3,1,0,0,0,0,Hispanic
1,1,0,0,1,0,0,Other
0,0,0,1,0,0,0,African_American
1,3,1,0,1,0,0,African_American
0,1,0,0,0,0,1,African_American
0,0,1,0,0,1,1,African_American
0,1,0,1,0,0,1,African_American
0,0,0,1,0,0,1,African_American
0,1,0,1,0,0,1,African_American
0,0,0,0,0,0,0,African_American
0,1,0,0,0,0,1,African_American
0,0,0,0,0,0,1,African_American
0,1,0,1,0,0,0,Other
0,1,1,0,0,1,1,African_American
0,7,0,0,0,0,0,African_American
1,5,1,0,0,0,0,African_American
0,0,1,0,0,1,0,Asian
1,2,1,0,1,0,0,African_American
1,0,0,0,0,1,1,Other
0,5,0,0,0,0,1,Hispanic
1,1,1,0,1,0,0,African_American
1,2,1,0,1,1,1,Hispanic
1,6,1,0,0,0,0,African_American
0,0,0,0,0,1,1,African_American
1,3,0,1,0,0,1,African_American
0,2,0,0,1,1,0,Hispanic
1,4,1,0,0,0,0,African_American
0,0,0,1,0,0,1,African_American
1,14,1,0,1,0,0,Hispanic
0,11,1,0,0,0,0,African_American
1,22,1,1,0,0,0,African_American
0,0,0,0,1,0,0,African_American
0,5,1,0,0,0,1,African_American
1,19,1,1,0,0,0,African_American
1,0,0,1,0,0,1,African_American
0,1,0,0,0,0,1,African_American
0,1,0,1,0,0,0,African_American
0,0,0,0,0,0,0,African_American
1,0,1,0,0,0,0,Other
1,5,0,0,0,0,0,African_American
0,0,0,0,0,1,0,Hispanic
0,1,0,1,0,0,1,Other
0,1,1,0,0,1,0,Hispanic
1,2,1,0,0,0,0,African_American
1,9,1,0,0,1,0,African_American
1,3,1,0,1,0,0,Hispanic
0,5,1,0,0,0,0,African_American
1,11,1,0,0,0,1,African_American
0,13,1,1,0,0,0,African_American
1,4,1,0,0,0,0,African_American
0,1,0,0,0,1,1,African_American
1,6,1,0,0,0,0,African_American
1,9,1,0,0,0,0,African_American
1,4,0,0,0,0,1,African_American
1,3,1,0,1,0,1,African_American
0,0,1,0,0,0,0,African_American
0,1,1,0,0,0,0,African_American
0,0,1,0,0,1,1,African_American
1,0,1,0,0,0,1,African_American
0,1,0,1,0,0,0,African_American
1,1,1,0,0,1,1,African_American
0,8,1,0,0,0,0,African_American
0,0,0,0,0,0,0,African_American
0,2,0,0,0,0,0,Other
1,22,1,1,0,0,0,African_American
1,4,1,0,0,0,1,African_American
1,0,0,1,0,0,1,African_American
1,2,1,0,0,0,0,African_American
0,1,0,1,0,0,1,African_American
0,2,0,1,0,0,0,Hispanic
1,0,1,0,0,0,1,Hispanic
1,6,1,0,0,0,0,African_American
0,1,0,0,0,0,0,African_American
0,1,1,0,0,0,1,African_American
1,5,0,0,0,1,1,Hispanic
0,0,0,0,0,0,1,African_American
0,0,0,0,0,0,0,African_American
0,3,0,1,0,1,1,African_American
0,1,0,1,0,0,1,African_American
0,2,0,0,0,0,1,African_American
1,4,0,0,0,0,0,African_American
1,6,1,0,1,0,0,African_American
1,0,0,0,0,1,1,African_American
0,5,0,0,0,0,0,African_American
0,12,1,0,0,0,0,African_American
1,2,0,0,0,1,0,African_American
0,0,1,0,0,0,0,African_American
0,0,0,0,0,1,1,African_American
1,7,1,0,0,0,0,African_American
1,0,1,0,1,0,0,African_American
0,1,1,0,0,1,1,African_American
0,0,1,0,0,0,0,Hispanic
0,2,0,0,0,1,0,Other
0,4,0,1,0,1,0,African_American
0,3,0,0,0,0,0,African_American
1,5,1,0,0,0,1,Hispanic
0,3,1,0,0,0,0,African_American
1,17,1,0,0,0,0,African_American
1,3,1,0,0,0,0,African_American
0,0,0,0,0,0,1,African_American
1,10,1,0,0,0,0,African_American
1,5,0,1,0,0,1,African_American
0,0,1,0,1,1,1,African_American
1,10,0,1,0,0,0,African_American
1,16,1,0,0,0,0,Hispanic
1,6,1,0,0,0,1,African_American
1,4,1,0,0,0,0,African_American
0,0,0,0,1,0,0,African_American
0,1,1,0,0,0,1,African_American
0,0,0,1,0,1,1,Other
1,1,1,0,0,0,0,African_American
0,1,0,0,1,0,0,African_American
1,0,0,0,0,0,1,African_American
1,14,1,0,0,0,0,African_American
0,0,0,1,0,1,1,African_American
0,0,0,0,1,1,1,African_American
0,0,0,0,0,0,1,African_American
0,0,0,0,0,1,0,African_American
1,4,0,0,0,1,0,Hispanic
1,0,0,0,1,0,1,African_American
0,0,0,1,0,0,0,African_American
1,2,1,1,0,0,0,Hispanic
1,2,0,0,0,0,1,African_American
0,5,0,0,0,0,0,Other
1,1,0,0,0,0,1,Hispanic
0,1,1,0,1,0,0,African_American
0,9,0,1,0,0,0,African_American
0,1,0,1,0,0,1,African_American
1,2,0,0,1,0,0,African_American
1,1,0,1,0,1,1,African_American
0,21,1,0,0,0,0,African_American
0,1,0,0,0,1,0,African_American
1,4,1,0,1,0,1,Asian
1,22,1,0,0,1,0,African_American
1,0,1,0,0,1,1,African_American
0,0,0,0,1,0,0,African_American
1,0,0,0,0,0,0,African_American
0,0,0,1,0,1,1,African_American
0,3,0,1,0,0,0,African_American
1,9,1,0,0,0,1,Other
0,0,0,0,0,0,1,African_American
0,1,0,0,0,0,0,African_American
0,0,0,1,0,0,1,African_American
0,2,0,0,0,0,0,Hispanic
1,2,1,0,1,0,0,African_American
0,6,0,0,0,0,1,Hispanic
0,0,0,0,0,0,1,African_American
1,13,0,0,0,0,0,African_American
0,4,1,0,0,0,0,African_American
0,1,0,0,0,0,1,African_American
0,1,1,0,0,0,0,Other
0,0,0,0,0,0,1,Hispanic
0,0,0,0,0,0,0,African_American
1,0,0,0,0,1,1,African_American
0,0,0,0,0,0,0,African_American
0,19,1,1,0,0,0,African_American
0,7,1,1,0,0,1,African_American
0,1,0,0,0,1,1,African_American
1,5,1,0,0,0,0,Asian
0,1,0,0,0,0,0,Hispanic
0,1,0,1,0,0,0,African_American
0,1,0,0,0,0,0,African_American
1,4,1,0,0,1,1,Hispanic
1,2,0,0,0,1,0,African_American
1,3,1,0,0,0,0,Asian
0,0,0,0,0,0,0,African_American
0,0,0,1,0,0,1,Hispanic
0,0,0,1,0,1,1,African_American
1,1,0,0,0,0,1,African_American
1,1,0,0,0,1,0,African_American
0,0,0,0,0,1,1,Hispanic
0,10,1,1,0,0,0,Hispanic
1,6,0,1,0,0,0,Hispanic
1,8,1,0,1,0,0,African_American
1,0,0,0,0,0,0,African_American
1,8,1,0,0,0,0,African_American
0,20,1,1,0,0,1,Other
1,10,1,0,0,0,1,African_American
1,1,1,0,1,0,0,African_American
0,4,0,1,0,0,0,Hispanic
1,0,0,0,0,0,0,Hispanic
1,0,1,0,0,0,1,African_American
1,2,1,0,0,0,0,Hispanic
1,0,1,0,0,0,1,African_American
0,0,1,0,1,0,0,African_American
1,2,1,0,1,0,0,African_American
0,3,1,0,0,0,1,African_American
0,0,0,0,0,1,1,Hispanic
1,11,1,0,1,0,0,Other
0,0,0,1,0,0,0,Other
1,2,0,0,1,0,1,African_American
1,7,1,0,0,0,0,African_American
0,1,0,0,1,0,0,Other
0,1,0,1,0,0,0,African_American
0,3,0,1,0,0,0,African_American
1,1,0,0,1,0,1,African_American
0,0,0,0,0,1,1,Hispanic
1,0,0,0,0,0,1,Hispanic
1,16,1,0,0,0,0,Hispanic
0,3,0,0,0,0,1,African_American
0,0,1,0,0,0,1,African_American
1,2,0,0,0,1,1,African_American
1,16,1,0,0,0,0,African_American
0,1,0,1,0,1,0,African_American
1,0,0,0,0,0,0,African_American
0,0,0,0,0,0,1,African_American
1,19,1,0,0,0,0,African_American
0,1,1,0,1,0,0,Other
0,0,0,0,0,0,1,African_American
1,13,0,1,0,0,0,African_American
1,2,1,0,0,0,0,African_American
1,4,1,0,0,0,0,African_American
0,0,0,0,0,0,1,Other
0,2,1,0,0,0,0,African_American
0,2,0,1,0,0,0,African_American
1,14,1,0,0,0,0,African_American
1,0,0,0,1,0,1,African_American
0,8,1,0,0,0,0,African_American
1,4,1,0,0,1,0,African_American
0,0,0,0,0,0,0,African_American
0,0,1,0,0,0,0,Hispanic
1,0,0,0,0,0,0,African_American
1,2,1,0,0,1,0,African_American
1,2,0,1,0,0,0,African_American
0,0,0,1,0,0,1,Other
1,2,1,0,1,0,0,African_American
1,2,0,1,0,1,0,African_American
1,0,0,0,0,0,1,Other
0,0,0,0,0,0,0,African_American
1,0,1,0,1,1,0,Other
0,1,0,0,1,0,0,African_American
0,0,0,0,1,0,1,Native_American
0,0,0,0,0,0,0,African_American
1,5,1,0,1,0,0,Hispanic
1,4,1,0,0,0,0,African_American
1,9,0,1,0,0,0,African_American
0,3,1,0,0,1,1,African_American
0,13,1,0,0,0,0,African_American
0,2,0,0,0,0,0,Hispanic
1,0,1,0,1,0,0,African_American
1,22,1,0,0,0,1,African_American
1,1,0,0,0,0,1,African_American
1,4,0,1,0,0,1,African_American
0,2,0,0,0,0,0,African_American
0,0,0,1,0,0,1,African_American
0,0,0,1,0,0,0,Other
1,2,0,0,0,0,0,African_American
1,0,1,0,0,1,0,Hispanic
0,1,1,0,0,1,0,African_American
1,0,0,0,0,0,0,African_American
1,3,0,0,1,0,0,African_American
1,0,0,0,0,0,1,Hispanic
1,4,0,0,0,0,1,African_American
0,2,0,1,0,0,0,African_American
1,1,1,0,0,0,0,Other
0,2,0,0,0,0,0,African_American
0,0,0,0,1,0,1,African_American
0,2,0,0,0,0,1,African_American
0,0,0,0,0,1,0,African_American
0,18,0,1,0,0,0,African_American
0,0,0,1,0,0,1,Hispanic
1,6,1,0,0,0,0,African_American
1,1,1,0,1,0,0,African_American
0,0,0,1,0,0,1,Hispanic
1,1,0,0,1,0,0,African_American
0,1,0,0,1,1,0,African_American
1,9,0,1,0,0,0,African_American
1,0,0,0,0,0,1,African_American
0,2,0,0,0,0,0,African_American
0,3,0,1,0,0,0,Hispanic
1,6,0,1,0,0,1,African_American
0,1,1,0,1,0,0,Hispanic
0,2,0,1,0,0,0,Other
1,1,0,0,0,0,0,African_American
0,5,1,0,0,0,0,Other
1,1,0,0,0,1,1,African_American
1,0,0,0,0,0,0,African_American
0,4,0,0,0,0,1,African_American
0,0,0,1,0,0,1,African_American
1,5,1,0,0,0,0,African_American
0,0,0,0,1,1,1,African_American
0,0,0,0,0,1,1,Hispanic
0,1,0,0,1,0,1,African_American
0,1,0,1,0,0,1,African_American
1,0,1,0,1,1,0,African_American
0,6,1,0,0,0,0,Other
1,29,1,0,0,0,0,African_American
0,1,1,0,1,0,0,Other
1,0,1,0,1,1,0,African_American
1,11,1,0,0,0,0,African_American
0,0,0,0,0,1,1,African_American
0,0,0,0,0,0,0,African_American
0,4,1,0,0,1,0,Other
0,0,0,1,0,0,1,African_American
0,1,1,0,1,0,0,Other
0,2,0,0,0,0,0,African_American
1,6,0,0,0,0,0,African_American
1,3,0,0,0,0,1,African_American
1,5,0,1,0,0,0,African_American
0,0,0,1,0,0,0,African_American
1,2,1,0,0,0,0,Other
0,10,0,1,0,0,0,Hispanic
0,0,1,0,1,0,1,African_American
1,2,1,0,1,0,0,Hispanic
0,1,0,1,0,0,1,African_American
0,0,0,0,1,0,0,African_American
1,0,1,0,0,0,1,Hispanic
0,2,0,1,0,0,0,African_American
1,4,0,0,0,0,1,African_American
0,3,0,1,0,0,0,African_American
1,3,1,0,1,0,0,Hispanic
0,13,0,1,0,0,0,African_American
0,2,1,1,0,0,0,African_American
0,6,1,0,0,0,0,Other
0,1,1,0,1,0,1,African_American
1,0,0,0,1,1,0,African_American
1,17,1,0,0,0,0,African_American
1,0,0,0,0,0,0,African_American
0,6,0,1,0,0,0,Hispanic
0,0,0,0,0,1,1,African_American
0,19,1,1,0,0,0,African_American
0,12,1,1,0,0,1,African_American
1,6,1,0,0,0,1,African_American
1,0,0,0,0,0,1,African_American
0,11,0,1,0,0,0,African_American
0,0,1,0,0,0,0,African_American
0,7,0,1,0,0,0,African_American
1,12,1,0,0,0,0,African_American
0,0,0,0,0,1,0,African_American
1,1,0,0,0,0,1,African_American
0,3,1,0,0,1,1,Other
0,0,0,0,0,0,0,African_American
0,4,0,0,0,0,0,African_American
1,4,1,0,0,0,0,African_American
1,7,1,0,0,0,0,African_American
1,15,1,0,0,0,1,Hispanic
1,1,1,0,1,0,1,African_American
1,2,1,0,0,0,0,African_American
1,0,0,0,0,0,0,African_American
0,0,0,0,0,0,1,African_American
0,4,0,0,0,0,0,African_American
0,7,1,0,0,0,0,African_American
0,0,1,0,1,1,0,African_American
1,0,1,0,0,0,0,African_American
0,0,0,0,1,0,0,African_American
0,0,0,0,1,1,0,African_American
0,0,0,1,0,1,1,Hispanic
1,0,0,0,0,0,1,African_American
1,1,1,1,0,0,1,African_American
0,3,1,0,0,1,0,Hispanic
1,3,1,0,0,0,0,Other
1,11,1,0,0,0,0,African_American
0,2,0,0,1,1,0,African_American
0,7,0,0,0,0,0,African_American
0,0,0,0,0,0,1,Other
0,3,0,1,0,0,1,African_American
0,0,0,1,0,0,0,African_American
1,10,0,0,0,0,1,African_American
0,0,0,1,0,0,0,Hispanic
0,0,1,0,0,0,0,African_American
1,5,0,1,0,0,0,Hispanic
0,0,1,0,0,0,1,African_American
1,0,1,0,1,0,0,African_American
0,0,0,0,0,1,1,African_American
1,0,1,0,1,0,0,African_American
0,0,0,0,0,0,0,African_American
0,0,0,0,0,0,1,African_American
0,0,1,0,0,0,1,African_American
0,1,0,0,0,0,1,African_American
0,4,0,0,0,0,1,African_American
0,15,1,0,0,0,0,African_American
1,6,1,0,0,0,0,African_American
0,6,0,0,0,0,0,Native_American
0,2,0,0,0,1,0,Other
0,1,0,0,0,1,0,African_American
1,5,0,0,0,0,1,African_American
1,1,1,0,1,0,1,African_American
1,8,1,0,1,0,0,African_American
1,8,1,0,0,0,1,Other
0,1,0,1,0,1,0,Hispanic
1,2,1,0,0,0,0,Other
0,0,0,1,0,0,1,African_American
0,4,1,0,1,0,0,Other
0,5,0,0,0,0,1,African_American
1,6,1,0,0,0,0,Hispanic
0,0,1,0,0,0,1,African_American
0,2,1,0,1,1,1,African_American
1,3,1,0,0,0,0,African_American
0,1,0,1,0,1,0,African_American
0,1,1,0,0,1,0,African_American
0,7,0,1,0,0,0,African_American
0,1,1,0,0,0,1,African_American
1,3,1,0,1,1,1,African_American
1,2,1,0,1,0,0,African_American
0,3,0,1,0,0,0,Hispanic
0,0,0,0,0,0,0,African_American
0,1,0,1,0,1,0,African_American
1,4,0,0,0,0,1,Hispanic
0,1,0,0,0,0,1,African_American
1,15,0,1,0,0,0,African_American
0,1,0,1,0,0,0,African_American
1,0,1,0,0,0,1,African_American
0,1,1,0,0,0,0,African_American
1,1,1,0,1,0,0,African_American
0,0,0,1,0,0,1,African_American
0,0,0,0,1,1,0,African_American
1,0,0,0,1,0,0,African_American
0,2,0,0,0,0,1,Other
1,0,0,0,1,0,0,Hispanic
0,2,0,1,0,0,1,Hispanic
0,1,0,0,1,0,0,African_American
1,0,0,0,0,1,1,African_American
0,0,0,1,0,0,1,African_American
1,5,1,0,0,0,1,African_American
0,0,0,1,0,1,1,African_American
0,1,1,1,0,0,0,African_American
0,0,0,0,0,0,1,African_American
0,2,0,0,0,0,0,African_American
0,3,0,1,0,0,0,African_American
0,0,0,1,0,0,0,Hispanic
0,2,0,0,0,0,1,African_American
0,0,0,1,0,1,1,African_American
1,3,1,0,0,0,0,Hispanic
1,17,1,0,0,0,1,African_American
0,3,0,0,0,0,0,African_American
1,2,0,0,0,0,0,Hispanic
1,1,1,0,1,0,0,African_American
0,5,0,0,0,0,0,African_American
1,9,1,0,0,0,1,African_American
0,1,0,1,0,0,1,African_American
1,1,1,0,0,0,0,African_American
0,0,1,0,0,1,0,African_American
1,0,0,1,0,1,1,Hispanic
0,0,0,0,0,1,0,Hispanic
0,1,0,0,0,0,0,African_American
1,16,1,0,0,0,0,African_American
0,0,0,0,0,1,0,African_American
0,0,1,0,0,0,1,Hispanic
0,5,0,0,0,0,0,African_American
1,1,1,0,1,0,0,African_American
0,0,1,0,1,0,0,African_American
1,0,0,0,0,1,0,African_American
1,7,1,0,1,0,0,African_American
0,0,0,0,0,0,1,Hispanic
1,5,1,0,0,1,0,Hispanic
0,3,0,1,0,0,1,African_American
0,0,0,0,0,1,1,African_American
1,1,1,0,0,0,1,African_American
0,6,1,0,0,1,0,African_American
0,0,1,0,1,1,1,African_American
0,1,1,0,0,0,1,Other
1,1,0,0,0,0,0,Other
0,0,0,0,1,0,1,African_American
0,2,0,0,0,1,1,African_American
1,9,1,0,0,0,0,African_American
1,9,1,0,0,0,0,African_American
1,0,1,0,1,0,0,African_American
1,9,0,0,0,0,0,African_American
1,9,1,0,0,0,0,Hispanic
1,2,1,0,1,0,1,African_American
1,21,1,0,0,0,0,African_American
1,3,1,0,0,0,0,Hispanic
1,2,0,1,0,0,1,African_American
0,2,1,0,1,0,0,African_American
1,3,1,0,1,0,1,Other
0,5,0,1,0,1,0,African_American
0,2,1,0,0,1,1,African_American
1,0,0,1,0,0,0,African_American
0,0,0,0,0,0,1,Hispanic
1,5,1,0,0,0,0,Hispanic
0,14,1,1,0,0,0,African_American
1,2,1,0,0,0,1,African_American
1,11,1,1,0,0,1,African_American
0,0,0,0,0,0,1,African_American
0,0,0,0,1,0,0,Hispanic
1,2,1,0,1,0,0,African_American
0,0,0,0,0,1,0,African_American
0,0,0,1,0,0,1,African_American
1,8,0,1,0,1,0,African_American
1,3,0,0,0,0,0,African_American
1,3,1,1,0,0,0,African_American
0,0,0,0,0,0,0,African_American
0,1,1,0,1,0,0,African_American
1,0,0,0,0,1,0,African_American
1,8,1,1,0,0,0,African_American
1,6,1,0,0,0,1,African_American
1,10,1,0,0,0,0,African_American
1,12,1,0,0,0,0,African_American
1,4,1,0,0,0,0,African_American
1,7,1,0,0,0,1,African_American
1,1,1,0,0,0,1,African_American
0,2,0,1,0,0,0,African_American
1,2,1,0,0,0,0,Hispanic
0,1,1,0,1,0,0,African_American
0,3,1,0,0,0,0,Other
1,13,1,0,0,0,0,African_American
0,2,0,0,0,0,0,African_American
1,0,0,1,0,0,1,Other
1,6,1,0,1,0,0,African_American
1,2,0,0,0,0,0,African_American
0,0,0,0,1,1,1,African_American
1,6,1,0,0,1,0,African_American
1,2,1,0,1,0,1,African_American
1,12,0,1,0,0,0,African_American
1,1,1,0,1,0,1,African_American
0,1,0,1,0,0,0,Other
0,6,0,1,0,0,0,African_American
0,0,0,0,0,1,1,African_American
0,5,0,0,0,0,0,African_American
1,0,0,0,0,0,0,African_American
0,1,0,1,0,0,0,African_American
0,2,0,0,0,1,1,African_American
1,0,0,0,0,0,0,African_American
0,4,1,0,1,0,0,African_American
0,9,0,1,0,0,0,African_American
1,9,1,0,1,0,1,Hispanic
0,2,1,0,1,1,0,African_American
0,1,0,1,0,0,1,African_American
0,2,0,0,0,1,0,African_American
1,5,1,0,0,0,1,African_American
1,22,1,0,0,1,1,Other
0,0,0,1,0,0,1,African_American
1,2,0,0,1,1,0,African_American
0,3,1,0,0,1,0,African_American
1,1,1,0,0,1,0,African_American
0,0,0,0,0,0,1,African_American
1,5,1,0,0,0,0,African_American
0,4,1,0,0,0,0,African_American
1,1,1,0,1,0,1,African_American
0,5,1,0,0,0,0,African_American
1,0,0,0,0,0,1,African_American
0,0,0,0,1,0,0,African_American
1,4,1,0,0,0,1,African_American
1,11,1,1,0,0,1,African_American
0,1,1,0,0,0,0,Other
1,12,0,0,0,0,0,African_American
1,13,1,0,0,0,0,Hispanic
0,0,0,0,0,1,1,African_American
1,15,1,1,0,0,1,Other
1,3,1,0,1,0,0,Hispanic
0,15,1,0,0,0,0,African_American
0,0,0,1,0,0,1,African_American
0,12,1,0,0,0,0,African_American
0,1,0,1,0,1,0,African_American
1,0,0,0,1,0,0,African_American
1,0,1,0,1,1,0,African_American
1,28,1,1,0,0,0,Hispanic
1,7,1,0,0,0,0,Hispanic
1,4,1,1,0,0,0,African_American
1,4,0,0,0,1,0,African_American
1,16,1,0,0,0,0,African_American
0,0,0,0,1,1,1,Hispanic
1,5,0,0,0,0,0,African_American
0,13,0,1,0,0,0,African_American
0,0,0,1,0,1,0,African_American
0,0,0,1,0,0,0,African_American
0,0,0,0,0,1,1,African_American
0,0,0,1,0,1,1,African_American
1,1,0,0,0,0,0,African_American
1,0,1,0,1,0,0,African_American
1,0,0,0,0,1,1,Hispanic
0,1,0,0,0,0,1,African_American
0,0,0,0,0,0,0,African_American
0,0,0,0,1,0,0,African_American
1,7,1,0,0,0,1,African_American
0,0,0,0,1,1,0,African_American
0,0,0,1,0,1,0,African_American
1,8,1,0,0,0,1,African_American
1,1,0,0,0,0,0,African_American
0,5,0,0,0,0,0,African_American
0,5,0,0,0,1,0,African_American
1,1,1,0,0,0,1,African_American
0,1,0,0,0,0,0,African_American
0,2,0,0,0,0,0,African_American
0,1,1,0,0,1,0,African_American
1,11,1,0,0,1,0,African_American
1,3,0,0,1,0,0,African_American
0,0,0,0,0,0,0,African_American
1,1,0,1,0,0,0,African_American
0,0,0,0,0,1,1,African_American
0,0,0,0,1,1,1,Hispanic
1,6,1,0,0,0,0,African_American
1,0,0,0,1,0,0,African_American
1,1,1,0,1,0,1,African_American
0,2,0,0,1,1,1,African_American
0,5,1,0,0,1,0,African_American
1,1,0,0,1,0,0,African_American
0,3,0,1,0,0,1,African_American
1,4,0,0,0,0,0,African_American
0,2,0,0,0,0,0,African_American
0,2,1,0,0,0,0,African_American
1,2,1,0,1,0,0,Hispanic
1,1,1,0,1,0,0,African_American
1,0,0,1,0,0,1,African_American
1,12,1,1,0,0,0,African_American
0,1,0,0,0,0,1,African_American
1,8,0,1,0,1,1,African_American
0,0,0,0,0,1,0,African_American
1,1,0,1,0,0,0,African_American
0,6,0,1,0,1,0,African_American
1,4,1,0,0,0,1,African_American
0,0,0,0,0,0,0,African_American
1,9,1,0,0,0,0,African_American
0,2,0,1,0,0,0,African_American
1,12,1,1,0,0,0,African_American
0,1,0,0,0,0,0,African_American
1,0,0,0,0,0,0,African_American
1,2,0,0,0,1,0,African_American
0,1,0,0,0,0,0,African_American
0,0,0,1,0,0,1,African_American
0,0,1,0,0,0,0,African_American
0,1,0,0,0,0,0,African_American
1,3,1,0,0,0,0,African_American
1,6,1,1,0,1,0,African_American
1,1,1,0,1,0,0,African_American
0,0,0,0,1,0,0,African_American
1,1,1,0,0,1,0,Other
0,0,0,1,0,1,0,African_American
0,0,0,1,0,1,1,African_American
0,0,0,1,0,0,1,African_American
0,0,1,0,1,0,1,African_American
0,0,0,0,0,0,0,African_American
1,0,0,1,0,0,0,African_American
1,10,1,0,0,0,0,African_American
1,1,0,0,0,0,0,African_American
0,1,0,1,0,0,0,African_American
1,2,0,0,0,0,0,African_American
0,0,1,0,1,1,0,African_American
0,0,1,0,0,0,0,African_American
1,5,1,0,0,0,0,African_American
0,0,0,1,0,0,0,Other
0,2,0,0,0,0,0,African_American
0,1,0,0,1,0,1,African_American
0,0,0,1,0,1,0,African_American
1,1,0,0,0,0,1,African_American
1,0,0,0,0,0,0,African_American
1,2,0,1,0,0,0,Hispanic
0,0,0,0,0,0,0,African_American
1,1,1,0,0,1,1,Hispanic
1,0,1,0,0,0,0,African_American
1,21,1,0,0,0,1,African_American
0,0,0,0,1,0,1,African_American
0,0,0,0,0,1,1,African_American
1,1,0,0,1,0,0,Other
0,3,0,1,0,0,0,African_American
1,2,1,0,1,0,0,African_American
0,2,0,0,0,0,0,African_American
0,3,0,0,0,1,0,African_American
1,0,1,0,0,0,1,African_American
1,3,1,0,0,0,1,Hispanic
1,0,1,0,1,0,1,African_American
0,3,0,0,0,1,1,Other
0,4,1,0,0,1,0,African_American
1,1,1,0,1,0,0,Hispanic
0,1,0,0,0,1,0,African_American
1,15,1,0,0,1,0,African_American
1,0,0,0,0,0,0,African_American
0,0,1,0,1,0,0,Hispanic
1,2,0,0,0,0,0,African_American
0,0,0,0,1,0,0,African_American
0,0,0,0,0,0,0,African_American
0,1,0,0,0,0,0,Hispanic
0,3,1,0,1,1,0,African_American
0,1,0,0,1,1,0,African_American
1,0,0,0,0,0,1,African_American
1,2,1,0,0,0,1,African_American
1,0,1,0,1,1,0,African_American
1,1,1,0,1,0,0,African_American
1,4,1,0,0,1,1,African_American
1,3,1,0,0,0,1,African_American
1,3,1,0,1,1,1,African_American
0,0,1,0,0,0,1,African_American
1,1,0,0,0,0,0,African_American
1,10,1,0,0,0,0,African_American
0,0,0,0,0,0,0,African_American
0,1,0,1,0,0,1,African_American
1,7,1,0,0,0,0,African_American
0,0,0,0,0,0,0,African_American
0,0,0,0,0,0,1,Other
0,5,0,0,0,0,0,African_American
0,0,1,0,1,0,0,Other
0,0,1,0,0,0,1,Hispanic
1,12,1,0,0,0,0,African_American
0,4,1,0,0,1,1,Hispanic
0,0,0,0,0,1,1,African_American
0,4,0,0,0,0,0,African_American
0,1,1,0,0,0,0,African_American
0,0,1,0,0,1,1,African_American
1,18,1,0,0,0,0,African_American
0,2,0,0,0,0,0,African_American
0,0,0,0,0,0,0,African_American
0,0,1,0,0,1,1,African_American
0,1,1,0,0,1,0,African_American
1,2,1,0,0,0,0,African_American
0,0,0,0,0,1,1,Other
0,3,1,0,0,0,1,African_American
0,0,0,0,0,1,0,African_American
0,0,1,0,0,1,1,African_American
0,0,0,0,0,1,1,African_American
1,1,1,0,1,0,0,African_American
0,0,0,0,1,0,0,African_American
0,0,0,1,0,1,1,African_American
1,2,0,0,1,0,1,African_American
1,0,1,1,0,0,0,Hispanic
1,1,1,0,0,1,0,Other
0,1,0,0,1,0,1,African_American
1,3,1,0,0,0,1,Other
1,5,1,0,1,0,0,African_American
0,0,0,0,1,0,1,Other
0,0,1,0,1,1,1,African_American
1,2,0,0,0,0,0,Other
0,0,0,0,1,1,1,African_American
1,0,0,0,1,1,1,Hispanic
1,0,0,0,0,0,0,Hispanic
1,0,0,0,0,1,1,African_American
1,12,1,0,0,0,0,African_American
0,2,1,0,0,0,0,African_American
0,0,0,0,0,1,1,African_American
1,8,1,0,0,0,0,African_American
0,0,0,0,0,1,0,African_American
0,4,1,1,0,0,0,Other
0,0,0,0,0,1,1,African_American
0,2,0,0,0,0,1,African_American
1,9,1,0,0,0,0,African_American
0,0,0,1,0,0,0,African_American
0,1,1,0,1,0,1,African_American
0,1,0,0,0,1,0,African_American
0,1,0,1,0,0,1,Hispanic
0,2,1,0,1,0,0,African_American
1,21,1,1,0,1,1,African_American
0,0,0,0,0,0,1,African_American
0,0,0,0,0,0,0,African_American
0,12,0,1,0,0,0,African_American
0,3,0,1,0,0,0,African_American
0,2,0,0,0,1,1,Other
1,13,0,0,0,0,0,African_American
1,0,0,0,1,0,0,African_American
0,3,1,0,1,0,0,African_American
0,0,0,0,1,0,0,African_American
0,1,1,0,0,0,0,Other
0,1,0,0,0,1,1,Hispanic
1,5,0,1,0,0,0,Other
1,2,0,0,0,0,0,African_American
1,0,0,0,1,0,0,Other
0,0,0,0,0,0,0,African_American
0,0,1,0,0,0,0,Hispanic
1,1,1,0,1,0,0,Other
1,3,1,0,1,0,0,African_American
0,1,0,0,1,0,0,African_American
0,0,0,1,0,0,1,African_American
0,2,1,0,1,0,0,African_American
0,0,0,0,0,1,1,African_American
1,0,0,1,0,1,1,African_American
1,2,0,0,0,0,1,African_American
